condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank
C_COMPLEMENT_NB,final_training_fit,1,172,meds,textual,complement_log_weight,6.499823745448117,6.499823745448117,positive,20,20,287
C_COMPLEMENT_NB,final_training_fit,1,128,impulsivity,textual,complement_log_weight,6.497049821074658,6.497049821074658,positive,21,21,286
C_COMPLEMENT_NB,final_training_fit,1,19,answer,textual,complement_log_weight,6.494398624922328,6.494398624922328,positive,22,22,285
C_COMPLEMENT_NB,final_training_fit,1,183,non,textual,complement_log_weight,6.494097628508707,6.494097628508707,positive,23,23,284
C_COMPLEMENT_NB,final_training_fit,1,9,adhd diagnosis,textual,complement_log_weight,6.483788706527228,6.483788706527228,positive,24,24,283
C_COMPLEMENT_NB,final_training_fit,1,75,easily,textual,complement_log_weight,6.475357402286805,6.475357402286805,positive,25,25,282
C_COMPLEMENT_NB,final_training_fit,1,269,treated,textual,complement_log_weight,6.465622403721139,6.465622403721139,positive,26,26,281
C_COMPLEMENT_NB,final_training_fit,1,94,family,textual,complement_log_weight,6.463180744123084,6.463180744123084,positive,27,27,280
C_COMPLEMENT_NB,final_training_fit,1,63,disorders,textual,complement_log_weight,6.462294162965509,6.462294162965509,positive,28,28,279
C_COMPLEMENT_NB,final_training_fit,1,189,parents,textual,complement_log_weight,6.458967896872025,6.458967896872025,positive,29,29,278
C_COMPLEMENT_NB,final_training_fit,1,129,inattention,textual,complement_log_weight,6.458707208976096,6.458707208976096,positive,30,30,277
C_COMPLEMENT_NB,final_training_fit,1,42,college,textual,complement_log_weight,6.456570937949926,6.456570937949926,positive,31,31,276
C_COMPLEMENT_NB,final_training_fit,1,167,maybe,textual,complement_log_weight,6.453300860902409,6.453300860902409,positive,32,32,275
C_COMPLEMENT_NB,final_training_fit,1,196,phone,textual,complement_log_weight,6.450204347338636,6.450204347338636,positive,33,33,274
C_COMPLEMENT_NB,final_training_fit,1,45,common,textual,complement_log_weight,6.449482854049142,6.449482854049142,positive,34,34,273
C_COMPLEMENT_NB,final_training_fit,1,25,autistic,textual,complement_log_weight,6.4435105298677895,6.4435105298677895,positive,35,35,272
C_COMPLEMENT_NB,final_training_fit,1,2,activity,textual,complement_log_weight,6.442029650270396,6.442029650270396,positive,36,36,271
C_COMPLEMENT_NB,final_training_fit,1,228,shorts,textual,complement_log_weight,6.42928653140848,6.42928653140848,positive,37,37,270
C_COMPLEMENT_NB,final_training_fit,1,158,lots,textual,complement_log_weight,6.42792444558979,6.42792444558979,positive,38,38,269
C_COMPLEMENT_NB,final_training_fit,1,201,present,textual,complement_log_weight,6.426276318541431,6.426276318541431,positive,39,39,268
C_COMPLEMENT_NB,final_training_fit,1,16,adult,textual,complement_log_weight,6.418759037035625,6.418759037035625,positive,40,40,267
C_COMPLEMENT_NB,final_training_fit,1,38,certain,textual,complement_log_weight,6.418380496812123,6.418380496812123,positive,41,41,266
C_COMPLEMENT_NB,final_training_fit,1,163,makes,textual,complement_log_weight,6.414908657334335,6.414908657334335,positive,42,42,265
C_COMPLEMENT_NB,final_training_fit,1,275,turn,textual,complement_log_weight,6.412093407898432,6.412093407898432,positive,43,43,264
C_COMPLEMENT_NB,final_training_fit,1,138,key,textual,complement_log_weight,6.401457222590939,6.401457222590939,positive,44,44,263
C_COMPLEMENT_NB,final_training_fit,1,11,adhd medication,textual,complement_log_weight,6.398635335424147,6.398635335424147,positive,45,45,262
C_COMPLEMENT_NB,final_training_fit,1,99,follow,textual,complement_log_weight,6.396514870244324,6.396514870244324,positive,46,46,261
C_COMPLEMENT_NB,final_training_fit,1,49,criteria,textual,complement_log_weight,6.393940624082375,6.393940624082375,positive,47,47,260
C_COMPLEMENT_NB,final_training_fit,1,39,challenges,textual,complement_log_weight,6.391313954949002,6.391313954949002,positive,48,48,259
C_COMPLEMENT_NB,final_training_fit,1,243,struggles,textual,complement_log_weight,6.390710004228585,6.390710004228585,positive,49,49,258
C_COMPLEMENT_NB,final_training_fit,1,225,sensory,textual,complement_log_weight,6.382477775608653,6.382477775608653,positive,50,50,257
C_COMPLEMENT_NB,final_training_fit,1,43,come,textual,complement_log_weight,6.382036205741369,6.382036205741369,positive,51,51,256
C_COMPLEMENT_NB,final_training_fit,1,187,options,textual,complement_log_weight,6.371044821964582,6.371044821964582,positive,52,52,255
C_COMPLEMENT_NB,final_training_fit,1,76,eat,textual,complement_log_weight,6.369292279896544,6.369292279896544,positive,53,53,254
C_COMPLEMENT_NB,final_training_fit,1,55,diagnostic,textual,complement_log_weight,6.367548055790162,6.367548055790162,positive,54,54,253
C_COMPLEMENT_NB,final_training_fit,1,267,times,textual,complement_log_weight,6.367324768198589,6.367324768198589,positive,55,55,252
C_COMPLEMENT_NB,final_training_fit,1,235,social,textual,complement_log_weight,6.3663925877858,6.3663925877858,positive,56,56,251
C_COMPLEMENT_NB,final_training_fit,1,188,overwhelmed,textual,complement_log_weight,6.36587891314214,6.36587891314214,positive,57,57,250
C_COMPLEMENT_NB,final_training_fit,1,234,small,textual,complement_log_weight,6.364433891835563,6.364433891835563,positive,58,58,249
C_COMPLEMENT_NB,final_training_fit,1,248,support,textual,complement_log_weight,6.363684990608645,6.363684990608645,positive,59,59,248
C_COMPLEMENT_NB,final_training_fit,1,173,mental,textual,complement_log_weight,6.362165543615269,6.362165543615269,positive,60,60,247
C_COMPLEMENT_NB,final_training_fit,1,211,regulation,textual,complement_log_weight,6.359371939980546,6.359371939980546,positive,61,61,246
C_COMPLEMENT_NB,final_training_fit,1,115,hear,textual,complement_log_weight,6.359126936548084,6.359126936548084,positive,62,62,245
C_COMPLEMENT_NB,final_training_fit,1,256,tasks,textual,complement_log_weight,6.354217526629592,6.354217526629592,positive,63,63,244
C_COMPLEMENT_NB,final_training_fit,1,156,looking,textual,complement_log_weight,6.353184353379592,6.353184353379592,positive,64,64,243
C_COMPLEMENT_NB,final_training_fit,1,23,audhd,textual,complement_log_weight,6.35164596458208,6.35164596458208,positive,65,65,242
C_COMPLEMENT_NB,final_training_fit,1,127,impulsive,textual,complement_log_weight,6.333773446538176,6.333773446538176,positive,66,66,241
C_COMPLEMENT_NB,final_training_fit,1,162,make sure,textual,complement_log_weight,6.333551308040282,6.333551308040282,positive,67,67,240
C_COMPLEMENT_NB,final_training_fit,1,246,stuff,textual,complement_log_weight,6.326679074322965,6.326679074322965,positive,68,68,239
C_COMPLEMENT_NB,final_training_fit,1,177,moving,textual,complement_log_weight,6.321275052250813,6.321275052250813,positive,69,69,238
C_COMPLEMENT_NB,final_training_fit,1,91,explain,textual,complement_log_weight,6.318631528769738,6.318631528769738,positive,70,70,237
C_COMPLEMENT_NB,final_training_fit,1,18,affects,textual,complement_log_weight,6.316525851195706,6.316525851195706,positive,71,71,236
C_COMPLEMENT_NB,final_training_fit,1,92,explained,textual,complement_log_weight,6.310260474030754,6.310260474030754,positive,72,72,235
C_COMPLEMENT_NB,final_training_fit,1,120,highly,textual,complement_log_weight,6.310134238578146,6.310134238578146,positive,73,73,234
C_COMPLEMENT_NB,final_training_fit,1,204,problems,textual,complement_log_weight,6.3077704346529995,6.3077704346529995,positive,74,74,233
C_COMPLEMENT_NB,final_training_fit,1,217,saying,textual,complement_log_weight,6.307692987051292,6.307692987051292,positive,75,75,232
C_COMPLEMENT_NB,final_training_fit,1,113,having,textual,complement_log_weight,6.3050697585973765,6.3050697585973765,positive,76,76,231
C_COMPLEMENT_NB,final_training_fit,1,10,adhd just,textual,complement_log_weight,6.298028700149979,6.298028700149979,positive,77,77,230
C_COMPLEMENT_NB,final_training_fit,1,73,dysfunction,textual,complement_log_weight,6.296099807185419,6.296099807185419,positive,78,78,229
C_COMPLEMENT_NB,final_training_fit,1,74,early,textual,complement_log_weight,6.295773064565937,6.295773064565937,positive,79,79,228
C_COMPLEMENT_NB,final_training_fit,1,61,difficulty,textual,complement_log_weight,6.293277670069973,6.293277670069973,positive,80,80,227
C_COMPLEMENT_NB,final_training_fit,1,12,adhd real,textual,complement_log_weight,6.286704954075948,6.286704954075948,positive,81,81,226
C_COMPLEMENT_NB,final_training_fit,1,260,therapy,textual,complement_log_weight,6.28660596405142,6.28660596405142,positive,82,82,225
C_COMPLEMENT_NB,final_training_fit,1,227,sep adhd,textual,complement_log_weight,6.284550894255808,6.284550894255808,positive,83,83,224
C_COMPLEMENT_NB,final_training_fit,1,134,intense,textual,complement_log_weight,6.282794291126059,6.282794291126059,positive,84,84,223
C_COMPLEMENT_NB,final_training_fit,1,150,likely,textual,complement_log_weight,6.2827706063660385,6.2827706063660385,positive,85,85,222
C_COMPLEMENT_NB,final_training_fit,1,210,recommend,textual,complement_log_weight,6.2782910516971056,6.2782910516971056,positive,86,86,221
C_COMPLEMENT_NB,final_training_fit,1,182,neurotypical person,textual,complement_log_weight,6.2777673467573205,6.2777673467573205,positive,87,87,220
C_COMPLEMENT_NB,final_training_fit,1,272,trouble,textual,complement_log_weight,6.276868606308031,6.276868606308031,positive,88,88,219
C_COMPLEMENT_NB,final_training_fit,1,252,taking,textual,complement_log_weight,6.268152620880005,6.268152620880005,positive,89,89,218
C_COMPLEMENT_NB,final_training_fit,1,298,इपर,textual,complement_log_weight,6.267954820717114,6.267954820717114,positive,90,90,217
C_COMPLEMENT_NB,final_training_fit,1,117,helpful,textual,complement_log_weight,6.266026603295165,6.266026603295165,positive,91,91,216
C_COMPLEMENT_NB,final_training_fit,1,219,second,textual,complement_log_weight,6.2616382089137055,6.2616382089137055,positive,92,92,215
C_COMPLEMENT_NB,final_training_fit,1,81,end,textual,complement_log_weight,6.260392220848362,6.260392220848362,positive,93,93,214
C_COMPLEMENT_NB,final_training_fit,1,77,eating,textual,complement_log_weight,6.260373425016312,6.260373425016312,positive,94,94,213
C_COMPLEMENT_NB,final_training_fit,1,96,feel like,textual,complement_log_weight,6.256901633171299,6.256901633171299,positive,95,95,212
C_COMPLEMENT_NB,final_training_fit,1,132,information,textual,complement_log_weight,6.2568841788473275,6.2568841788473275,positive,96,96,211
C_COMPLEMENT_NB,final_training_fit,1,86,executive,textual,complement_log_weight,6.2562308342226345,6.2562308342226345,positive,97,97,210
C_COMPLEMENT_NB,final_training_fit,1,263,things like,textual,complement_log_weight,6.256126423183434,6.256126423183434,positive,98,98,209
C_COMPLEMENT_NB,final_training_fit,1,130,inattentive,textual,complement_log_weight,6.253698532928642,6.253698532928642,positive,99,99,208
C_COMPLEMENT_NB,final_training_fit,1,93,fact,textual,complement_log_weight,6.251089009670658,6.251089009670658,positive,100,100,207
C_COMPLEMENT_NB,final_training_fit,1,139,kid,textual,complement_log_weight,6.250878275478885,6.250878275478885,positive,101,101,206
C_COMPLEMENT_NB,final_training_fit,1,174,mind,textual,complement_log_weight,6.249633929510669,6.249633929510669,positive,102,102,205
C_COMPLEMENT_NB,final_training_fit,1,218,school,textual,complement_log_weight,6.24779697748403,6.24779697748403,positive,103,103,204
C_COMPLEMENT_NB,final_training_fit,1,17,adults,textual,complement_log_weight,6.244761356616866,6.244761356616866,positive,104,104,203
C_COMPLEMENT_NB,final_training_fit,1,144,late,textual,complement_log_weight,6.242532906763246,6.242532906763246,positive,105,105,202
C_COMPLEMENT_NB,final_training_fit,1,279,unable,textual,complement_log_weight,6.240422687233469,6.240422687233469,positive,106,106,201
C_COMPLEMENT_NB,final_training_fit,1,6,adhd adhd,textual,complement_log_weight,6.233351826528457,6.233351826528457,positive,107,107,200
C_COMPLEMENT_NB,final_training_fit,1,164,making,textual,complement_log_weight,6.228040623600048,6.228040623600048,positive,108,108,199
C_COMPLEMENT_NB,final_training_fit,1,171,medications,textual,complement_log_weight,6.226679252330595,6.226679252330595,positive,109,109,198
C_COMPLEMENT_NB,final_training_fit,1,60,differently,textual,complement_log_weight,6.225539384825863,6.225539384825863,positive,110,110,197
C_COMPLEMENT_NB,final_training_fit,1,143,lack,textual,complement_log_weight,6.217489884086285,6.217489884086285,positive,111,111,196
C_COMPLEMENT_NB,final_training_fit,1,206,psychiatrist,textual,complement_log_weight,6.215344165021092,6.215344165021092,positive,112,112,195
C_COMPLEMENT_NB,final_training_fit,1,294,world,textual,complement_log_weight,6.214104656639786,6.214104656639786,positive,113,113,194
C_COMPLEMENT_NB,final_training_fit,1,56,did,textual,complement_log_weight,6.212677509373724,6.212677509373724,positive,114,114,193
C_COMPLEMENT_NB,final_training_fit,1,276,type,textual,complement_log_weight,6.209036008585724,6.209036008585724,positive,115,115,192
C_COMPLEMENT_NB,final_training_fit,1,192,pay attention,textual,complement_log_weight,6.20883311564524,6.20883311564524,positive,116,116,191
C_COMPLEMENT_NB,final_training_fit,1,109,great,textual,complement_log_weight,6.208171874397446,6.208171874397446,positive,117,117,190
C_COMPLEMENT_NB,final_training_fit,1,198,point,textual,complement_log_weight,6.206628397338676,6.206628397338676,positive,118,118,189
C_COMPLEMENT_NB,final_training_fit,1,80,emotions,textual,complement_log_weight,6.205915144866625,6.205915144866625,positive,119,119,188
C_COMPLEMENT_NB,final_training_fit,1,185,oh,textual,complement_log_weight,6.2048567459050155,6.2048567459050155,positive,120,120,187
C_COMPLEMENT_NB,final_training_fit,1,58,difference,textual,complement_log_weight,6.203219523521912,6.203219523521912,positive,121,121,186
C_COMPLEMENT_NB,final_training_fit,1,126,improve,textual,complement_log_weight,6.201637312555205,6.201637312555205,positive,122,122,185
C_COMPLEMENT_NB,final_training_fit,1,295,wrong,textual,complement_log_weight,6.197299677140544,6.197299677140544,positive,123,123,184
C_COMPLEMENT_NB,final_training_fit,1,47,constantly,textual,complement_log_weight,6.189791494818668,6.189791494818668,positive,124,124,183
C_COMPLEMENT_NB,final_training_fit,1,178,music,textual,complement_log_weight,6.189381198060816,6.189381198060816,positive,125,125,182
C_COMPLEMENT_NB,final_training_fit,1,152,little bit,textual,complement_log_weight,6.18806096593612,6.18806096593612,positive,126,126,181
C_COMPLEMENT_NB,final_training_fit,1,283,using,textual,complement_log_weight,6.18747879290596,6.18747879290596,positive,127,127,180
C_COMPLEMENT_NB,final_training_fit,1,122,hyperactive,textual,complement_log_weight,6.186808098629131,6.186808098629131,positive,128,128,179
C_COMPLEMENT_NB,final_training_fit,1,64,distracted,textual,complement_log_weight,6.186792250802881,6.186792250802881,positive,129,129,178
C_COMPLEMENT_NB,final_training_fit,1,88,experience,textual,complement_log_weight,6.1833457014821995,6.1833457014821995,positive,130,130,177
C_COMPLEMENT_NB,final_training_fit,1,159,love,textual,complement_log_weight,6.182515516730057,6.182515516730057,positive,131,131,176
C_COMPLEMENT_NB,final_training_fit,1,175,mood,textual,complement_log_weight,6.180104972943587,6.180104972943587,positive,132,132,175
C_COMPLEMENT_NB,final_training_fit,1,72,drugs,textual,complement_log_weight,6.176882482729387,6.176882482729387,positive,133,133,174
C_COMPLEMENT_NB,final_training_fit,1,259,term,textual,complement_log_weight,6.1747942821916055,6.1747942821916055,positive,134,134,173
C_COMPLEMENT_NB,final_training_fit,1,145,lead,textual,complement_log_weight,6.1742940575512995,6.1742940575512995,positive,135,135,172
C_COMPLEMENT_NB,final_training_fit,1,121,home,textual,complement_log_weight,6.172256307601101,6.172256307601101,positive,136,136,171
C_COMPLEMENT_NB,final_training_fit,1,200,potential,textual,complement_log_weight,6.17216980554654,6.17216980554654,positive,137,137,170
C_COMPLEMENT_NB,final_training_fit,1,249,sure,textual,complement_log_weight,6.168761903886774,6.168761903886774,positive,138,138,169
C_COMPLEMENT_NB,final_training_fit,1,271,treatment,textual,complement_log_weight,6.167540129598006,6.167540129598006,positive,139,139,168
C_COMPLEMENT_NB,final_training_fit,1,103,friend,textual,complement_log_weight,6.166332936563411,6.166332936563411,positive,140,140,167
C_COMPLEMENT_NB,final_training_fit,1,27,behavior,textual,complement_log_weight,6.166143615121144,6.166143615121144,positive,141,141,166
C_COMPLEMENT_NB,final_training_fit,1,97,feeling,textual,complement_log_weight,6.164030273330015,6.164030273330015,positive,142,142,165
C_COMPLEMENT_NB,final_training_fit,1,287,wait,textual,complement_log_weight,6.162492810996782,6.162492810996782,positive,143,143,164
C_COMPLEMENT_NB,final_training_fit,1,274,trying,textual,complement_log_weight,6.162079138066962,6.162079138066962,positive,144,144,163
C_COMPLEMENT_NB,final_training_fit,1,141,kind,textual,complement_log_weight,6.161008643866907,6.161008643866907,positive,145,145,162
C_COMPLEMENT_NB,final_training_fit,1,220,seen,textual,complement_log_weight,6.157657577537121,6.157657577537121,positive,146,146,161
C_COMPLEMENT_NB,final_training_fit,1,87,exercise,textual,complement_log_weight,6.154339619081206,6.154339619081206,positive,147,147,160
C_COMPLEMENT_NB,final_training_fit,1,135,isn,textual,complement_log_weight,6.151750009842114,6.151750009842114,positive,148,148,159
C_COMPLEMENT_NB,final_training_fit,1,37,care,textual,complement_log_weight,6.149570762639304,6.149570762639304,positive,149,149,158
C_COMPLEMENT_NB,final_training_fit,1,48,control,textual,complement_log_weight,6.1452766123825295,6.1452766123825295,positive,150,150,157
C_COMPLEMENT_NB,final_training_fit,1,24,autism,textual,complement_log_weight,6.143455044245721,6.143455044245721,positive,151,151,156
C_COMPLEMENT_NB,final_training_fit,1,239,stop,textual,complement_log_weight,6.138501792381006,6.138501792381006,positive,152,152,155
C_COMPLEMENT_NB,final_training_fit,1,82,energy,textual,complement_log_weight,6.137627692451988,6.137627692451988,positive,153,153,154
C_COMPLEMENT_NB,final_training_fit,1,213,relationships,textual,complement_log_weight,6.135112410726257,6.135112410726257,positive,154,154,153
C_COMPLEMENT_NB,final_training_fit,1,35,brains,textual,complement_log_weight,6.130275568859491,6.130275568859491,positive,155,155,152
C_COMPLEMENT_NB,final_training_fit,1,205,protein,textual,complement_log_weight,6.1283114365829405,6.1283114365829405,positive,156,156,151
C_COMPLEMENT_NB,final_training_fit,1,21,anxiety,textual,complement_log_weight,6.124909650597205,6.124909650597205,positive,157,157,150
C_COMPLEMENT_NB,final_training_fit,1,270,treating,textual,complement_log_weight,6.124145169603916,6.124145169603916,positive,158,158,149
C_COMPLEMENT_NB,final_training_fit,1,85,example,textual,complement_log_weight,6.118611453426655,6.118611453426655,positive,159,159,148
C_COMPLEMENT_NB,final_training_fit,1,44,comes,textual,complement_log_weight,6.111681721149909,6.111681721149909,positive,160,160,147
C_COMPLEMENT_NB,final_training_fit,1,26,bad,textual,complement_log_weight,6.111085669653107,6.111085669653107,positive,161,161,146
C_COMPLEMENT_NB,final_training_fit,1,181,neurotypical,textual,complement_log_weight,6.11066032769954,6.11066032769954,positive,162,162,145
C_COMPLEMENT_NB,final_training_fit,1,268,treat,textual,complement_log_weight,6.1105002989724,6.1105002989724,positive,163,163,144
C_COMPLEMENT_NB,final_training_fit,1,299,एक,textual,complement_log_weight,6.1063679234620105,6.1063679234620105,positive,164,164,143
C_COMPLEMENT_NB,final_training_fit,1,133,instead,textual,complement_log_weight,6.1056853915862295,6.1056853915862295,positive,165,165,142
C_COMPLEMENT_NB,final_training_fit,1,280,understand,textual,complement_log_weight,6.102412090214341,6.102412090214341,positive,166,166,141
C_COMPLEMENT_NB,final_training_fit,1,297,years,textual,complement_log_weight,6.098758506766624,6.098758506766624,positive,167,167,140
C_COMPLEMENT_NB,final_training_fit,1,83,especially,textual,complement_log_weight,6.098747133177396,6.098747133177396,positive,168,168,139
C_COMPLEMENT_NB,final_training_fit,1,31,big,textual,complement_log_weight,6.094044203773898,6.094044203773898,positive,169,169,138
C_COMPLEMENT_NB,final_training_fit,1,265,thinking,textual,complement_log_weight,6.091614336548653,6.091614336548653,positive,170,170,137
C_COMPLEMENT_NB,final_training_fit,1,68,doing,textual,complement_log_weight,6.08340392005969,6.08340392005969,positive,171,171,136
C_COMPLEMENT_NB,final_training_fit,1,222,sense,textual,complement_log_weight,6.080595001505788,6.080595001505788,positive,172,172,135
C_COMPLEMENT_NB,final_training_fit,1,284,usually,textual,complement_log_weight,6.079434929622601,6.079434929622601,positive,173,173,134
C_COMPLEMENT_NB,final_training_fit,1,254,talking,textual,complement_log_weight,6.077834298386238,6.077834298386238,positive,174,174,133
C_COMPLEMENT_NB,final_training_fit,1,148,life,textual,complement_log_weight,6.077157447675413,6.077157447675413,positive,175,175,132
C_COMPLEMENT_NB,final_training_fit,1,293,works,textual,complement_log_weight,6.07539549479196,6.07539549479196,positive,176,176,131
C_COMPLEMENT_NB,final_training_fit,1,118,helps,textual,complement_log_weight,6.074868124628679,6.074868124628679,positive,177,177,130
C_COMPLEMENT_NB,final_training_fit,1,296,yeah,textual,complement_log_weight,6.0743455118731315,6.0743455118731315,positive,178,178,129
C_COMPLEMENT_NB,final_training_fit,1,79,emotional,textual,complement_log_weight,6.0741899924491225,6.0741899924491225,positive,179,179,128
C_COMPLEMENT_NB,final_training_fit,1,147,levels,textual,complement_log_weight,6.070574502780697,6.070574502780697,positive,180,180,127
C_COMPLEMENT_NB,final_training_fit,1,197,physical,textual,complement_log_weight,6.067589840410165,6.067589840410165,positive,181,181,126
C_COMPLEMENT_NB,final_training_fit,1,36,called,textual,complement_log_weight,6.0643416011384685,6.0643416011384685,positive,182,182,125
C_COMPLEMENT_NB,final_training_fit,1,8,adhd brain,textual,complement_log_weight,6.0595720264936475,6.0595720264936475,positive,183,183,124
C_COMPLEMENT_NB,final_training_fit,1,169,means,textual,complement_log_weight,6.055838274945706,6.055838274945706,positive,184,184,123
C_COMPLEMENT_NB,final_training_fit,1,240,strategies,textual,complement_log_weight,6.055226862355693,6.055226862355693,positive,185,185,122
C_COMPLEMENT_NB,final_training_fit,1,84,everybody,textual,complement_log_weight,6.051746321749752,6.051746321749752,positive,186,186,121
C_COMPLEMENT_NB,final_training_fit,1,191,pay,textual,complement_log_weight,6.04055455250618,6.04055455250618,positive,187,187,120
C_COMPLEMENT_NB,final_training_fit,1,290,ways,textual,complement_log_weight,6.0381519196735916,6.0381519196735916,positive,188,188,119
C_COMPLEMENT_NB,final_training_fit,1,51,deficit,textual,complement_log_weight,6.037529629668934,6.037529629668934,positive,189,189,118
C_COMPLEMENT_NB,final_training_fit,1,202,probably,textual,complement_log_weight,6.036176365537553,6.036176365537553,positive,190,190,117
C_COMPLEMENT_NB,final_training_fit,1,231,signs adhd,textual,complement_log_weight,6.026500617022532,6.026500617022532,positive,191,191,116
C_COMPLEMENT_NB,final_training_fit,1,102,forget,textual,complement_log_weight,6.0147021919983255,6.0147021919983255,positive,192,192,115
C_COMPLEMENT_NB,final_training_fit,1,154,long,textual,complement_log_weight,6.013477758641588,6.013477758641588,positive,193,193,114
C_COMPLEMENT_NB,final_training_fit,1,140,kids,textual,complement_log_weight,6.004200635438618,6.004200635438618,positive,194,194,113
C_COMPLEMENT_NB,final_training_fit,1,273,try,textual,complement_log_weight,5.999734176259716,5.999734176259716,positive,195,195,112
C_COMPLEMENT_NB,final_training_fit,1,54,diagnosis,textual,complement_log_weight,5.9975221640678456,5.9975221640678456,positive,196,196,111
C_COMPLEMENT_NB,final_training_fit,1,242,struggle,textual,complement_log_weight,5.996087582156429,5.996087582156429,positive,197,197,110
C_COMPLEMENT_NB,final_training_fit,1,232,sit,textual,complement_log_weight,5.988704303662957,5.988704303662957,positive,198,198,109
C_COMPLEMENT_NB,final_training_fit,1,286,video,textual,complement_log_weight,5.985450947915659,5.985450947915659,positive,199,199,108
C_COMPLEMENT_NB,final_training_fit,1,186,okay,textual,complement_log_weight,5.980647186929756,5.980647186929756,positive,200,200,107
C_COMPLEMENT_NB,final_training_fit,1,30,better,textual,complement_log_weight,5.979507949484534,5.979507949484534,positive,201,201,106
C_COMPLEMENT_NB,final_training_fit,1,33,body,textual,complement_log_weight,5.977481314337777,5.977481314337777,positive,202,202,105
C_COMPLEMENT_NB,final_training_fit,1,257,tell,textual,complement_log_weight,5.974566149756209,5.974566149756209,positive,203,203,104
C_COMPLEMENT_NB,final_training_fit,1,71,dr,textual,complement_log_weight,5.974074722430222,5.974074722430222,positive,204,204,103
C_COMPLEMENT_NB,final_training_fit,1,151,little,textual,complement_log_weight,5.973440386358943,5.973440386358943,positive,205,205,102
C_COMPLEMENT_NB,final_training_fit,1,110,happens,textual,complement_log_weight,5.9704402660544655,5.9704402660544655,positive,206,206,101
C_COMPLEMENT_NB,final_training_fit,1,223,sensitive,textual,complement_log_weight,5.969023591627288,5.969023591627288,positive,207,207,100
C_COMPLEMENT_NB,final_training_fit,1,15,adhd women,textual,complement_log_weight,5.968721642346067,5.968721642346067,positive,208,208,99
C_COMPLEMENT_NB,final_training_fit,1,224,sensitivity,textual,complement_log_weight,5.961727669924449,5.961727669924449,positive,209,209,98
C_COMPLEMENT_NB,final_training_fit,1,190,patients,textual,complement_log_weight,5.96059616536597,5.96059616536597,positive,210,210,97
C_COMPLEMENT_NB,final_training_fit,1,32,bit,textual,complement_log_weight,5.958773449292463,5.958773449292463,positive,211,211,96
C_COMPLEMENT_NB,final_training_fit,1,253,talk,textual,complement_log_weight,5.954703799745821,5.954703799745821,positive,212,212,95
C_COMPLEMENT_NB,final_training_fit,1,111,hard,textual,complement_log_weight,5.948121997732205,5.948121997732205,positive,213,213,94
C_COMPLEMENT_NB,final_training_fit,1,168,mean,textual,complement_log_weight,5.943259009889621,5.943259009889621,positive,214,214,93
