condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank,ranking_view
A_COMPLEMENT_NB,final_training_fit,4,38,certain,textual,complement_log_weight,5.827165194895698,5.827165194895698,positive,10,10,291,strongest_weight
A_COMPLEMENT_NB,final_training_fit,4,206,psychiatrist,textual,complement_log_weight,5.827160867249727,5.827160867249727,positive,11,11,290,strongest_weight
A_COMPLEMENT_NB,final_training_fit,4,246,stuff,textual,complement_log_weight,5.824116749263567,5.824116749263567,positive,12,12,289,strongest_weight
A_COMPLEMENT_NB,final_training_fit,4,77,eating,textual,complement_log_weight,5.822973115464379,5.822973115464379,positive,13,13,288,strongest_weight
A_COMPLEMENT_NB,final_training_fit,4,28,behaviors,textual,complement_log_weight,5.822728431267987,5.822728431267987,positive,14,14,287,strongest_weight
A_COMPLEMENT_NB,final_training_fit,4,191,pay,textual,complement_log_weight,5.821200474892619,5.821200474892619,positive,15,15,286,strongest_weight
A_COMPLEMENT_NB,final_training_fit,4,200,potential,textual,complement_log_weight,5.820909421552545,5.820909421552545,positive,16,16,285,strongest_weight
A_COMPLEMENT_NB,final_training_fit,4,294,world,textual,complement_log_weight,5.820294388767506,5.820294388767506,positive,17,17,284,strongest_weight
A_COMPLEMENT_NB,final_training_fit,4,60,differently,textual,complement_log_weight,5.819513373268672,5.819513373268672,positive,18,18,283,strongest_weight
A_COMPLEMENT_NB,final_training_fit,4,94,family,textual,complement_log_weight,5.816705245403092,5.816705245403092,positive,19,19,282,strongest_weight
A_COMPLEMENT_NB,final_training_fit,4,267,times,textual,complement_log_weight,5.815029874233726,5.815029874233726,positive,20,20,281,strongest_weight
